AGENCY	Site	Date	Q	Status
USGS	11523200	1966-09-23	34.0	A
USGS	11523200	1966-09-24	34.0	A
USGS	11523200	1966-09-25	33.0	A
USGS	11523200	1966-09-26	34.0	A
USGS	11523200	1966-09-27	34.0	A
USGS	11523200	1966-09-28	31.0	A
USGS	11523200	1966-09-29	31.0	A
USGS	11523200	1966-09-30	30.0	A
USGS	11523200	1966-10-01	28.0	A
USGS	11523200	1966-10-02	28.0	A
USGS	11523200	1966-10-03	28.0	A
USGS	11523200	1966-10-04	28.0	A
USGS	11523200	1966-10-05	28.0	A
USGS	11523200	1966-10-06	28.0	A
USGS	11523200	1966-10-07	28.0	A
USGS	11523200	1966-10-08	28.0	A
USGS	11523200	1966-10-09	28.0	A
USGS	11523200	1966-10-10	28.0	A
USGS	11523200	1966-10-11	28.0	A
USGS	11523200	1966-10-12	28.0	A
USGS	11523200	1966-10-13	28.0	A
USGS	11523200	1966-10-14	28.0	A
USGS	11523200	1966-10-15	30.0	A
USGS	11523200	1966-10-16	30.0	A
USGS	11523200	1966-10-17	30.0	A
USGS	11523200	1966-10-18	28.0	A
USGS	11523200	1966-10-19	28.0	A
USGS	11523200	1966-10-20	28.0	A
USGS	11523200	1966-10-21	30.0	A
USGS	11523200	1966-10-22	33.0	A
USGS	11523200	1966-10-23	34.0	A
USGS	11523200	1966-10-24	33.0	A
USGS	11523200	1966-10-25	31.0	A
USGS	11523200	1966-10-26	28.0	A
USGS	11523200	1966-10-27	30.0	A
USGS	11523200	1966-10-28	28.0	A
USGS	11523200	1966-10-29	28.0	A
USGS	11523200	1966-10-30	28.0	A
USGS	11523200	1966-10-31	28.0	A
USGS	11523200	1966-11-01	28.0	A
USGS	11523200	1966-11-02	28.0	A
USGS	11523200	1966-11-03	27.0	A
USGS	11523200	1966-11-04	27.0	A
USGS	11523200	1966-11-05	28.0	A
USGS	11523200	1966-11-06	41.0	A
USGS	11523200	1966-11-07	40.0	A
USGS	11523200	1966-11-08	35.0	A
USGS	11523200	1966-11-09	35.0	A
USGS	11523200	1966-11-10	37.0	A
USGS	11523200	1966-11-11	46.0	A
USGS	11523200	1966-11-12	65.0	A
USGS	11523200	1966-11-13	313	A
USGS	11523200	1966-11-14	812	A
USGS	11523200	1966-11-15	1210	A
USGS	11523200	1966-11-16	1020	A
USGS	11523200	1966-11-17	341	A
USGS	11523200	1966-11-18	285	A
USGS	11523200	1966-11-19	2970	A
USGS	11523200	1966-11-20	3220	A
USGS	11523200	1966-11-21	1320	A
USGS	11523200	1966-11-22	728	A
USGS	11523200	1966-11-23	517	A
USGS	11523200	1966-11-24	409	A
USGS	11523200	1966-11-25	349	A
USGS	11523200	1966-11-26	309	A
USGS	11523200	1966-11-27	275	A
USGS	11523200	1966-11-28	385	A
USGS	11523200	1966-11-29	610	A
USGS	11523200	1966-11-30	571	A
USGS	11523200	1966-12-01	1130	A
USGS	11523200	1966-12-02	1030	A
USGS	11523200	1966-12-03	788	A
USGS	11523200	1966-12-04	1300	A
USGS	11523200	1966-12-05	937	A
USGS	11523200	1966-12-06	630	A
USGS	11523200	1966-12-07	513	A
USGS	11523200	1966-12-08	433	A
USGS	11523200	1966-12-09	405	A
USGS	11523200	1966-12-10	385	A
USGS	11523200	1966-12-11	385	A
USGS	11523200	1966-12-12	486	A
USGS	11523200	1966-12-13	854	A
USGS	11523200	1966-12-14	867	A
USGS	11523200	1966-12-15	665	A
USGS	11523200	1966-12-16	590	A
USGS	11523200	1966-12-17	540	A
USGS	11523200	1966-12-18	508	A
USGS	11523200	1966-12-19	508	A
USGS	11523200	1966-12-20	504	A
USGS	11523200	1966-12-21	468	A
USGS	11523200	1966-12-22	429	A
USGS	11523200	1966-12-23	397	A
USGS	11523200	1966-12-24	361	A
USGS	11523200	1966-12-25	333	A
USGS	11523200	1966-12-26	305	A
USGS	11523200	1966-12-27	278	A
USGS	11523200	1966-12-28	264	A
USGS	11523200	1966-12-29	250	A
USGS	11523200	1966-12-30	240	A
USGS	11523200	1966-12-31	229	A
USGS	11523200	1967-01-01	222	A
USGS	11523200	1967-01-02	212	A
USGS	11523200	1967-01-03	206	A
USGS	11523200	1967-01-04	206	A
USGS	11523200	1967-01-05	203	A
USGS	11523200	1967-01-06	191	A
USGS	11523200	1967-01-07	185	A
USGS	11523200	1967-01-08	180	A
USGS	11523200	1967-01-09	177	A
USGS	11523200	1967-01-10	174	A
USGS	11523200	1967-01-11	177	A
USGS	11523200	1967-01-12	180	A
USGS	11523200	1967-01-13	191	A
USGS	11523200	1967-01-14	206	A
USGS	11523200	1967-01-15	222	A
USGS	11523200	1967-01-16	233	A
USGS	11523200	1967-01-17	226	A
USGS	11523200	1967-01-18	215	A
USGS	11523200	1967-01-19	212	A
USGS	11523200	1967-01-20	236	A
USGS	11523200	1967-01-21	240	A
USGS	11523200	1967-01-22	206	A
USGS	11523200	1967-01-23	197	A
USGS	11523200	1967-01-24	209	A
USGS	11523200	1967-01-25	194	A
USGS	11523200	1967-01-26	206	A
USGS	11523200	1967-01-27	240	A
USGS	11523200	1967-01-28	824	A
USGS	11523200	1967-01-29	2370	A
USGS	11523200	1967-01-30	1510	A
USGS	11523200	1967-01-31	1190	A
USGS	11523200	1967-02-01	881	A
USGS	11523200	1967-02-02	698	A
USGS	11523200	1967-02-03	614	A
USGS	11523200	1967-02-04	607	A
USGS	11523200	1967-02-05	647	A
USGS	11523200	1967-02-06	661	A
USGS	11523200	1967-02-07	662	A
USGS	11523200	1967-02-08	645	A
USGS	11523200	1967-02-09	619	A
USGS	11523200	1967-02-10	654	A
USGS	11523200	1967-02-11	647	A
USGS	11523200	1967-02-12	699	A
USGS	11523200	1967-02-13	718	A
USGS	11523200	1967-02-14	630	A
USGS	11523200	1967-02-15	555	A
USGS	11523200	1967-02-16	493	A
USGS	11523200	1967-02-17	458	A
USGS	11523200	1967-02-18	456	A
USGS	11523200	1967-02-19	432	A
USGS	11523200	1967-02-20	401	A
USGS	11523200	1967-02-21	381	A
USGS	11523200	1967-02-22	377	A
USGS	11523200	1967-02-23	377	A
USGS	11523200	1967-02-24	381	A
USGS	11523200	1967-02-25	373	A
USGS	11523200	1967-02-26	341	A
USGS	11523200	1967-02-27	329	A
USGS	11523200	1967-02-28	333	A
USGS	11523200	1967-03-01	341	A
USGS	11523200	1967-03-02	341	A
USGS	11523200	1967-03-03	329	A
USGS	11523200	1967-03-04	305	A
USGS	11523200	1967-03-05	289	A
USGS	11523200	1967-03-06	289	A
USGS	11523200	1967-03-07	313	A
USGS	11523200	1967-03-08	333	A
USGS	11523200	1967-03-09	369	A
USGS	11523200	1967-03-10	421	A
USGS	11523200	1967-03-11	393	A
USGS	11523200	1967-03-12	357	A
USGS	11523200	1967-03-13	333	A
USGS	11523200	1967-03-14	317	A
USGS	11523200	1967-03-15	345	A
USGS	11523200	1967-03-16	2080	A
USGS	11523200	1967-03-17	1590	A
USGS	11523200	1967-03-18	1090	A
USGS	11523200	1967-03-19	874	A
USGS	11523200	1967-03-20	795	A
USGS	11523200	1967-03-21	715	A
USGS	11523200	1967-03-22	737	A
USGS	11523200	1967-03-23	936	A
USGS	11523200	1967-03-24	791	A
USGS	11523200	1967-03-25	686	A
USGS	11523200	1967-03-26	603	A
USGS	11523200	1967-03-27	558	A
USGS	11523200	1967-03-28	535	A
USGS	11523200	1967-03-29	489	A
USGS	11523200	1967-03-30	469	A
USGS	11523200	1967-03-31	439	A
USGS	11523200	1967-04-01	409	A
USGS	11523200	1967-04-02	393	A
USGS	11523200	1967-04-03	393	A
USGS	11523200	1967-04-04	373	A
USGS	11523200	1967-04-05	397	A
USGS	11523200	1967-04-06	442	A
USGS	11523200	1967-04-07	431	A
USGS	11523200	1967-04-08	461	A
USGS	11523200	1967-04-09	513	A
USGS	11523200	1967-04-10	574	A
USGS	11523200	1967-04-11	555	A
USGS	11523200	1967-04-12	525	A
USGS	11523200	1967-04-13	550	A
USGS	11523200	1967-04-14	523	A
USGS	11523200	1967-04-15	481	A
USGS	11523200	1967-04-16	441	A
USGS	11523200	1967-04-17	459	A
USGS	11523200	1967-04-18	414	A
USGS	11523200	1967-04-19	386	A
USGS	11523200	1967-04-20	364	A
USGS	11523200	1967-04-21	347	A
USGS	11523200	1967-04-22	360	A
USGS	11523200	1967-04-23	355	A
USGS	11523200	1967-04-24	355	A
USGS	11523200	1967-04-25	360	A
USGS	11523200	1967-04-26	360	A
USGS	11523200	1967-04-27	355	A
USGS	11523200	1967-04-28	335	A
USGS	11523200	1967-04-29	319	A
USGS	11523200	1967-04-30	303	A
USGS	11523200	1967-05-01	308	A
USGS	11523200	1967-05-02	355	A
USGS	11523200	1967-05-03	454	A
USGS	11523200	1967-05-04	595	A
USGS	11523200	1967-05-05	758	A
USGS	11523200	1967-05-06	951	A
USGS	11523200	1967-05-07	1570	A
USGS	11523200	1967-05-08	2370	A
USGS	11523200	1967-05-09	2470	A
USGS	11523200	1967-05-10	1720	A
USGS	11523200	1967-05-11	1180	A
USGS	11523200	1967-05-12	937	A
USGS	11523200	1967-05-13	930	A
USGS	11523200	1967-05-14	1190	A
USGS	11523200	1967-05-15	1850	A
USGS	11523200	1967-05-16	2570	A
USGS	11523200	1967-05-17	2960	A
USGS	11523200	1967-05-18	2890	A
USGS	11523200	1967-05-19	2810	A
USGS	11523200	1967-05-20	3040	A
USGS	11523200	1967-05-21	3400	A
USGS	11523200	1967-05-22	3550	A
USGS	11523200	1967-05-23	3390	A
USGS	11523200	1967-05-24	2780	A
USGS	11523200	1967-05-25	2190	A
USGS	11523200	1967-05-26	2040	A
USGS	11523200	1967-05-27	1940	A
USGS	11523200	1967-05-28	1860	A
USGS	11523200	1967-05-29	1640	A
USGS	11523200	1967-05-30	1370	A
USGS	11523200	1967-05-31	1150	A
USGS	11523200	1967-06-01	972	A
USGS	11523200	1967-06-02	836	A
USGS	11523200	1967-06-03	836	A
USGS	11523200	1967-06-04	979	A
USGS	11523200	1967-06-05	1200	A
USGS	11523200	1967-06-06	1270	A
USGS	11523200	1967-06-07	1320	A
USGS	11523200	1967-06-08	1330	A
USGS	11523200	1967-06-09	1330	A
USGS	11523200	1967-06-10	1280	A
USGS	11523200	1967-06-11	1250	A
USGS	11523200	1967-06-12	1200	A
USGS	11523200	1967-06-13	1120	A
USGS	11523200	1967-06-14	1140	A
USGS	11523200	1967-06-15	1190	A
USGS	11523200	1967-06-16	1230	A
USGS	11523200	1967-06-17	1240	A
USGS	11523200	1967-06-18	1230	A
USGS	11523200	1967-06-19	1210	A
USGS	11523200	1967-06-20	1060	A
USGS	11523200	1967-06-21	916	A
USGS	11523200	1967-06-22	776	A
USGS	11523200	1967-06-23	680	A
USGS	11523200	1967-06-24	630	A
USGS	11523200	1967-06-25	605	A
USGS	11523200	1967-06-26	576	A
USGS	11523200	1967-06-27	526	A
USGS	11523200	1967-06-28	481	A
USGS	11523200	1967-06-29	445	A
USGS	11523200	1967-06-30	414	A
USGS	11523200	1967-07-01	378	A
USGS	11523200	1967-07-02	339	A
USGS	11523200	1967-07-03	299	A
USGS	11523200	1967-07-04	268	A
USGS	11523200	1967-07-05	244	A
USGS	11523200	1967-07-06	225	A
USGS	11523200	1967-07-07	207	A
USGS	11523200	1967-07-08	192	A
USGS	11523200	1967-07-09	180	A
USGS	11523200	1967-07-10	170	A
USGS	11523200	1967-07-11	163	A
USGS	11523200	1967-07-12	153	A
USGS	11523200	1967-07-13	147	A
USGS	11523200	1967-07-14	141	A
USGS	11523200	1967-07-15	135	A
USGS	11523200	1967-07-16	133	A
USGS	11523200	1967-07-17	137	A
USGS	11523200	1967-07-18	127	A
USGS	11523200	1967-07-19	121	A
USGS	11523200	1967-07-20	117	A
USGS	11523200	1967-07-21	113	A
USGS	11523200	1967-07-22	109	A
USGS	11523200	1967-07-23	105	A
USGS	11523200	1967-07-24	101	A
USGS	11523200	1967-07-25	97.0	A
USGS	11523200	1967-07-26	93.0	A
USGS	11523200	1967-07-27	91.0	A
USGS	11523200	1967-07-28	88.0	A
USGS	11523200	1967-07-29	90.0	A
USGS	11523200	1967-07-30	86.0	A
USGS	11523200	1967-07-31	82.0	A
USGS	11523200	1967-08-01	79.0	A
USGS	11523200	1967-08-02	77.0	A
USGS	11523200	1967-08-03	74.0	A
USGS	11523200	1967-08-04	72.0	A
USGS	11523200	1967-08-05	71.0	A
USGS	11523200	1967-08-06	71.0	A
USGS	11523200	1967-08-07	69.0	A
USGS	11523200	1967-08-08	63.0	A
USGS	11523200	1967-08-09	63.0	A
USGS	11523200	1967-08-10	63.0	A
USGS	11523200	1967-08-11	61.0	A
USGS	11523200	1967-08-12	61.0	A
USGS	11523200	1967-08-13	58.0	A
USGS	11523200	1967-08-14	58.0	A
USGS	11523200	1967-08-15	57.0	A
USGS	11523200	1967-08-16	55.0	A
USGS	11523200	1967-08-17	54.0	A
USGS	11523200	1967-08-18	52.0	A
USGS	11523200	1967-08-19	52.0	A
USGS	11523200	1967-08-20	51.0	A
USGS	11523200	1967-08-21	51.0	A
USGS	11523200	1967-08-22	51.0	A
USGS	11523200	1967-08-23	49.0	A
USGS	11523200	1967-08-24	49.0	A
USGS	11523200	1967-08-25	49.0	A
USGS	11523200	1967-08-26	52.0	A
USGS	11523200	1967-08-27	60.0	A
USGS	11523200	1967-08-28	54.0	A
USGS	11523200	1967-08-29	49.0	A
USGS	11523200	1967-08-30	48.0	A
USGS	11523200	1967-08-31	48.0	A
USGS	11523200	1967-09-01	46.0	A
USGS	11523200	1967-09-02	45.0	A
USGS	11523200	1967-09-03	46.0	A
USGS	11523200	1967-09-04	46.0	A
USGS	11523200	1967-09-05	45.0	A
USGS	11523200	1967-09-06	45.0	A
USGS	11523200	1967-09-07	43.0	A
USGS	11523200	1967-09-08	43.0	A
USGS	11523200	1967-09-09	42.0	A
USGS	11523200	1967-09-10	43.0	A
USGS	11523200	1967-09-11	45.0	A
USGS	11523200	1967-09-12	43.0	A
USGS	11523200	1967-09-13	40.0	A
USGS	11523200	1967-09-14	40.0	A
USGS	11523200	1967-09-15	39.0	A
USGS	11523200	1967-09-16	39.0	A
USGS	11523200	1967-09-17	40.0	A
USGS	11523200	1967-09-18	46.0	A
USGS	11523200	1967-09-19	43.0	A
USGS	11523200	1967-09-20	42.0	A
USGS	11523200	1967-09-21	40.0	A
USGS	11523200	1967-09-22	39.0	A
USGS	11523200	1967-09-23	39.0	A
USGS	11523200	1967-09-24	37.0	A
USGS	11523200	1967-09-25	37.0	A
USGS	11523200	1967-09-26	37.0	A
USGS	11523200	1967-09-27	36.0	A
USGS	11523200	1967-09-28	34.0	A
USGS	11523200	1967-09-29	34.0	A
USGS	11523200	1967-09-30	36.0	A
USGS	11523200	1967-10-01	37.0	A
USGS	11523200	1967-10-02	103	A
USGS	11523200	1967-10-03	93.0	A
USGS	11523200	1967-10-04	66.0	A
USGS	11523200	1967-10-05	76.0	A
USGS	11523200	1967-10-06	65.0	A
USGS	11523200	1967-10-07	58.0	A
USGS	11523200	1967-10-08	55.0	A
USGS	11523200	1967-10-09	53.0	A
USGS	11523200	1967-10-10	50.0	A
USGS	11523200	1967-10-11	49.0	A
USGS	11523200	1967-10-12	48.0	A
USGS	11523200	1967-10-13	47.0	A
USGS	11523200	1967-10-14	45.0	A
USGS	11523200	1967-10-15	45.0	A
USGS	11523200	1967-10-16	44.0	A
USGS	11523200	1967-10-17	44.0	A
USGS	11523200	1967-10-18	43.0	A
USGS	11523200	1967-10-19	43.0	A
USGS	11523200	1967-10-20	43.0	A
USGS	11523200	1967-10-21	51.0	A
USGS	11523200	1967-10-22	55.0	A
USGS	11523200	1967-10-23	50.0	A
USGS	11523200	1967-10-24	47.0	A
USGS	11523200	1967-10-25	46.0	A
USGS	11523200	1967-10-26	46.0	A
USGS	11523200	1967-10-27	45.0	A
USGS	11523200	1967-10-28	46.0	A
USGS	11523200	1967-10-29	45.0	A
USGS	11523200	1967-10-30	44.0	A
USGS	11523200	1967-10-31	43.0	A
USGS	11523200	1967-11-01	43.0	A
USGS	11523200	1967-11-02	42.0	A
USGS	11523200	1967-11-03	42.0	A
USGS	11523200	1967-11-04	42.0	A
USGS	11523200	1967-11-05	44.0	A
USGS	11523200	1967-11-06	45.0	A
USGS	11523200	1967-11-07	44.0	A
USGS	11523200	1967-11-08	55.0	A
USGS	11523200	1967-11-09	59.0	A
USGS	11523200	1967-11-10	52.0	A
USGS	11523200	1967-11-11	50.0	A
USGS	11523200	1967-11-12	48.0	A
USGS	11523200	1967-11-13	60.0	A
USGS	11523200	1967-11-14	422	A
USGS	11523200	1967-11-15	124	A
USGS	11523200	1967-11-16	87.0	A
USGS	11523200	1967-11-17	74.0	A
USGS	11523200	1967-11-18	67.0	A
USGS	11523200	1967-11-19	62.0	A
USGS	11523200	1967-11-20	60.0	A
USGS	11523200	1967-11-21	58.0	A
USGS	11523200	1967-11-22	55.0	A
USGS	11523200	1967-11-23	54.0	A
USGS	11523200	1967-11-24	52.0	A
USGS	11523200	1967-11-25	52.0	A
USGS	11523200	1967-11-26	49.0	A
USGS	11523200	1967-11-27	51.0	A
USGS	11523200	1967-11-28	51.0	A
USGS	11523200	1967-11-29	65.0	A
USGS	11523200	1967-11-30	62.0	A
USGS	11523200	1967-12-01	59.0	A
USGS	11523200	1967-12-02	73.0	A
USGS	11523200	1967-12-03	652	A
USGS	11523200	1967-12-04	162	A
USGS	11523200	1967-12-05	97.0	A
USGS	11523200	1967-12-06	84.0	A
USGS	11523200	1967-12-07	144	A
USGS	11523200	1967-12-08	75.0	A
USGS	11523200	1967-12-09	73.0	A
USGS	11523200	1967-12-10	78.0	A
USGS	11523200	1967-12-11	76.0	A
USGS	11523200	1967-12-12	74.0	A
USGS	11523200	1967-12-13	71.0	A
USGS	11523200	1967-12-14	89.0	A
USGS	11523200	1967-12-15	104	A
USGS	11523200	1967-12-16	81.0	A
USGS	11523200	1967-12-17	83.0	A
USGS	11523200	1967-12-18	782	A
USGS	11523200	1967-12-19	636	A
USGS	11523200	1967-12-20	523	A
USGS	11523200	1967-12-21	240	A
USGS	11523200	1967-12-22	69.0	A
USGS	11523200	1967-12-23	72.0	A
USGS	11523200	1967-12-24	78.0	A
USGS	11523200	1967-12-25	117	A
USGS	11523200	1967-12-26	165	A
USGS	11523200	1967-12-27	246	A
USGS	11523200	1967-12-28	258	A
USGS	11523200	1967-12-29	215	A
USGS	11523200	1967-12-30	168	A
USGS	11523200	1967-12-31	147	A
USGS	11523200	1968-01-01	136	A
USGS	11523200	1968-01-02	125	A
USGS	11523200	1968-01-03	114	A
USGS	11523200	1968-01-04	108	A
USGS	11523200	1968-01-05	104	A
USGS	11523200	1968-01-06	96.0	A
USGS	11523200	1968-01-07	96.0	A
USGS	11523200	1968-01-08	94.0	A
USGS	11523200	1968-01-09	117	A
USGS	11523200	1968-01-10	133	A
USGS	11523200	1968-01-11	111	A
USGS	11523200	1968-01-12	120	A
USGS	11523200	1968-01-13	150	A
USGS	11523200	1968-01-14	844	A
USGS	11523200	1968-01-15	1040	A
USGS	11523200	1968-01-16	572	A
USGS	11523200	1968-01-17	368	A
USGS	11523200	1968-01-18	278	A
USGS	11523200	1968-01-19	233	A
USGS	11523200	1968-01-20	228	A
USGS	11523200	1968-01-21	325	A
USGS	11523200	1968-01-22	421	A
USGS	11523200	1968-01-23	416	A
USGS	11523200	1968-01-24	425	A
USGS	11523200	1968-01-25	440	A
USGS	11523200	1968-01-26	376	A
USGS	11523200	1968-01-27	309	A
USGS	11523200	1968-01-28	272	A
USGS	11523200	1968-01-29	285	A
USGS	11523200	1968-01-30	241	A
USGS	11523200	1968-01-31	206	A
USGS	11523200	1968-02-01	187	A
USGS	11523200	1968-02-02	187	A
USGS	11523200	1968-02-03	181	A
USGS	11523200	1968-02-04	181	A
USGS	11523200	1968-02-05	178	A
USGS	11523200	1968-02-06	192	A
USGS	11523200	1968-02-07	233	A
USGS	11523200	1968-02-08	270	A
USGS	11523200	1968-02-09	312	A
USGS	11523200	1968-02-10	324	A
USGS	11523200	1968-02-11	330	A
USGS	11523200	1968-02-12	347	A
USGS	11523200	1968-02-13	370	A
USGS	11523200	1968-02-14	336	A
USGS	11523200	1968-02-15	313	A
USGS	11523200	1968-02-16	392	A
USGS	11523200	1968-02-17	937	A
USGS	11523200	1968-02-18	850	A
USGS	11523200	1968-02-19	1460	A
USGS	11523200	1968-02-20	1850	A
USGS	11523200	1968-02-21	2710	A
USGS	11523200	1968-02-22	2890	A
USGS	11523200	1968-02-23	3310	A
USGS	11523200	1968-02-24	2280	A
USGS	11523200	1968-02-25	1620	A
USGS	11523200	1968-02-26	1370	A
USGS	11523200	1968-02-27	1290	A
USGS	11523200	1968-02-28	1190	A
USGS	11523200	1968-02-29	1070	A
USGS	11523200	1968-03-01	1030	A
USGS	11523200	1968-03-02	959	A
USGS	11523200	1968-03-03	900	A
USGS	11523200	1968-03-04	873	A
USGS	11523200	1968-03-05	1000	A
USGS	11523200	1968-03-06	807	A
USGS	11523200	1968-03-07	684	A
USGS	11523200	1968-03-08	587	A
USGS	11523200	1968-03-09	517	A
USGS	11523200	1968-03-10	467	A
USGS	11523200	1968-03-11	434	A
USGS	11523200	1968-03-12	445	A
USGS	11523200	1968-03-13	425	A
USGS	11523200	1968-03-14	428	A
USGS	11523200	1968-03-15	407	A
USGS	11523200	1968-03-16	505	A
USGS	11523200	1968-03-17	442	A
USGS	11523200	1968-03-18	398	A
USGS	11523200	1968-03-19	376	A
USGS	11523200	1968-03-20	375	A
USGS	11523200	1968-03-21	380	A
USGS	11523200	1968-03-22	384	A
USGS	11523200	1968-03-23	391	A
USGS	11523200	1968-03-24	406	A
USGS	11523200	1968-03-25	567	A
USGS	11523200	1968-03-26	538	A
USGS	11523200	1968-03-27	496	A
USGS	11523200	1968-03-28	556	A
USGS	11523200	1968-03-29	720	A
USGS	11523200	1968-03-30	839	A
USGS	11523200	1968-03-31	903	A
USGS	11523200	1968-04-01	928	A
USGS	11523200	1968-04-02	728	A
USGS	11523200	1968-04-03	632	A
USGS	11523200	1968-04-04	607	A
USGS	11523200	1968-04-05	573	A
USGS	11523200	1968-04-06	536	A
USGS	11523200	1968-04-07	528	A
USGS	11523200	1968-04-08	543	A
USGS	11523200	1968-04-09	643	A
USGS	11523200	1968-04-10	867	A
USGS	11523200	1968-04-11	1040	A
USGS	11523200	1968-04-12	930	A
USGS	11523200	1968-04-13	739	A
USGS	11523200	1968-04-14	703	A
USGS	11523200	1968-04-15	712	A
USGS	11523200	1968-04-16	639	A
USGS	11523200	1968-04-17	544	A
USGS	11523200	1968-04-18	509	A
USGS	11523200	1968-04-19	506	A
USGS	11523200	1968-04-20	473	A
USGS	11523200	1968-04-21	437	A
USGS	11523200	1968-04-22	420	A
USGS	11523200	1968-04-23	433	A
USGS	11523200	1968-04-24	407	A
USGS	11523200	1968-04-25	428	A
USGS	11523200	1968-04-26	517	A
USGS	11523200	1968-04-27	604	A
USGS	11523200	1968-04-28	653	A
USGS	11523200	1968-04-29	768	A
USGS	11523200	1968-04-30	849	A
USGS	11523200	1968-05-01	795	A
USGS	11523200	1968-05-02	788	A
USGS	11523200	1968-05-03	839	A
USGS	11523200	1968-05-04	891	A
USGS	11523200	1968-05-05	788	A
USGS	11523200	1968-05-06	629	A
USGS	11523200	1968-05-07	571	A
USGS	11523200	1968-05-08	585	A
USGS	11523200	1968-05-09	617	A
USGS	11523200	1968-05-10	623	A
USGS	11523200	1968-05-11	600	A
USGS	11523200	1968-05-12	558	A
USGS	11523200	1968-05-13	521	A
USGS	11523200	1968-05-14	447	A
USGS	11523200	1968-05-15	411	A
USGS	11523200	1968-05-16	414	A
USGS	11523200	1968-05-17	433	A
USGS	11523200	1968-05-18	476	A
USGS	11523200	1968-05-19	865	A
USGS	11523200	1968-05-20	947	A
USGS	11523200	1968-05-21	633	A
USGS	11523200	1968-05-22	525	A
USGS	11523200	1968-05-23	449	A
USGS	11523200	1968-05-24	419	A
USGS	11523200	1968-05-25	491	A
USGS	11523200	1968-05-26	467	A
USGS	11523200	1968-05-27	473	A
USGS	11523200	1968-05-28	482	A
USGS	11523200	1968-05-29	458	A
USGS	11523200	1968-05-30	401	A
USGS	11523200	1968-05-31	365	A
USGS	11523200	1968-06-01	380	A
USGS	11523200	1968-06-02	372	A
USGS	11523200	1968-06-03	329	A
USGS	11523200	1968-06-04	315	A
USGS	11523200	1968-06-05	509	A
USGS	11523200	1968-06-06	388	A
USGS	11523200	1968-06-07	313	A
USGS	11523200	1968-06-08	274	A
USGS	11523200	1968-06-09	246	A
USGS	11523200	1968-06-10	231	A
USGS	11523200	1968-06-11	225	A
USGS	11523200	1968-06-12	211	A
USGS	11523200	1968-06-13	194	A
USGS	11523200	1968-06-14	182	A
USGS	11523200	1968-06-15	175	A
USGS	11523200	1968-06-16	168	A
USGS	11523200	1968-06-17	162	A
USGS	11523200	1968-06-18	155	A
USGS	11523200	1968-06-19	144	A
USGS	11523200	1968-06-20	137	A
USGS	11523200	1968-06-21	130	A
USGS	11523200	1968-06-22	121	A
USGS	11523200	1968-06-23	116	A
USGS	11523200	1968-06-24	109	A
USGS	11523200	1968-06-25	103	A
USGS	11523200	1968-06-26	98.0	A
USGS	11523200	1968-06-27	93.0	A
USGS	11523200	1968-06-28	89.0	A
USGS	11523200	1968-06-29	87.0	A
USGS	11523200	1968-06-30	86.0	A
USGS	11523200	1968-07-01	83.0	A
USGS	11523200	1968-07-02	80.0	A
USGS	11523200	1968-07-03	77.0	A
USGS	11523200	1968-07-04	76.0	A
USGS	11523200	1968-07-05	74.0	A
USGS	11523200	1968-07-06	70.0	A
USGS	11523200	1968-07-07	67.0	A
USGS	11523200	1968-07-08	65.0	A
USGS	11523200	1968-07-09	63.0	A
USGS	11523200	1968-07-10	63.0	A
USGS	11523200	1968-07-11	61.0	A
USGS	11523200	1968-07-12	60.0	A
USGS	11523200	1968-07-13	60.0	A
USGS	11523200	1968-07-14	60.0	A
USGS	11523200	1968-07-15	58.0	A
USGS	11523200	1968-07-16	57.0	A
USGS	11523200	1968-07-17	56.0	A
USGS	11523200	1968-07-18	54.0	A
USGS	11523200	1968-07-19	53.0	A
USGS	11523200	1968-07-20	52.0	A
USGS	11523200	1968-07-21	51.0	A
USGS	11523200	1968-07-22	49.0	A
USGS	11523200	1968-07-23	48.0	A
USGS	11523200	1968-07-24	48.0	A
USGS	11523200	1968-07-25	47.0	A
USGS	11523200	1968-07-26	45.0	A
USGS	11523200	1968-07-27	44.0	A
USGS	11523200	1968-07-28	43.0	A
USGS	11523200	1968-07-29	43.0	A
USGS	11523200	1968-07-30	43.0	A
USGS	11523200	1968-07-31	43.0	A
USGS	11523200	1968-08-01	51.0	A
USGS	11523200	1968-08-02	52.0	A
USGS	11523200	1968-08-03	47.0	A
USGS	11523200	1968-08-04	44.0	A
USGS	11523200	1968-08-05	43.0	A
USGS	11523200	1968-08-06	42.0	A
USGS	11523200	1968-08-07	42.0	A
USGS	11523200	1968-08-08	43.0	A
USGS	11523200	1968-08-09	44.0	A
USGS	11523200	1968-08-10	42.0	A
USGS	11523200	1968-08-11	40.0	A
USGS	11523200	1968-08-12	39.0	A
USGS	11523200	1968-08-13	39.0	A
USGS	11523200	1968-08-14	42.0	A
USGS	11523200	1968-08-15	42.0	A
USGS	11523200	1968-08-16	39.0	A
USGS	11523200	1968-08-17	39.0	A
USGS	11523200	1968-08-18	40.0	A
USGS	11523200	1968-08-19	54.0	A
USGS	11523200	1968-08-20	65.0	A
USGS	11523200	1968-08-21	61.0	A
USGS	11523200	1968-08-22	53.0	A
USGS	11523200	1968-08-23	49.0	A
USGS	11523200	1968-08-24	45.0	A
USGS	11523200	1968-08-25	44.0	A
USGS	11523200	1968-08-26	53.0	A
USGS	11523200	1968-08-27	49.0	A
