"HY" "CFS" "Month" "Day" "Year" "YMD"
"10601" "HY1941" 160 "10" "16" "1941" 1941-10-16
"10602" "HY1941" 160 "10" "17" "1941" 1941-10-17
"10603" "HY1941" 150 "10" "18" "1941" 1941-10-18
"10604" "HY1941" 150 "10" "19" "1941" 1941-10-19
"10605" "HY1941" 150 "10" "20" "1941" 1941-10-20
"10606" "HY1941" 185 "10" "21" "1941" 1941-10-21
"10607" "HY1941" 195 "10" "22" "1941" 1941-10-22
"10608" "HY1941" 225 "10" "23" "1941" 1941-10-23
"10609" "HY1941" 350 "10" "24" "1941" 1941-10-24
"10610" "HY1941" 750 "10" "25" "1941" 1941-10-25
"10611" "HY1941" 600 "10" "26" "1941" 1941-10-26
"10612" "HY1941" 440 "10" "27" "1941" 1941-10-27
"10613" "HY1941" 350 "10" "28" "1941" 1941-10-28
"10614" "HY1941" 390 "10" "29" "1941" 1941-10-29
"10615" "HY1941" 430 "10" "30" "1941" 1941-10-30
"10616" "HY1941" 480 "10" "31" "1941" 1941-10-31
"10617" "HY1941" 520 "11" "01" "1941" 1941-11-01
"10618" "HY1941" 700 "11" "02" "1941" 1941-11-02
"10619" "HY1941" 850 "11" "03" "1941" 1941-11-03
"10620" "HY1941" 700 "11" "04" "1941" 1941-11-04
"10621" "HY1941" 580 "11" "05" "1941" 1941-11-05
"10622" "HY1941" 500 "11" "06" "1941" 1941-11-06
"10623" "HY1941" 570 "11" "07" "1941" 1941-11-07
"10624" "HY1941" 680 "11" "08" "1941" 1941-11-08
"10625" "HY1941" 780 "11" "09" "1941" 1941-11-09
"10626" "HY1941" 710 "11" "10" "1941" 1941-11-10
"10627" "HY1941" 650 "11" "11" "1941" 1941-11-11
"10628" "HY1941" 600 "11" "12" "1941" 1941-11-12
"10629" "HY1941" 560 "11" "13" "1941" 1941-11-13
"10630" "HY1941" 530 "11" "14" "1941" 1941-11-14
"10631" "HY1941" 500 "11" "15" "1941" 1941-11-15
"10632" "HY1941" 470 "11" "16" "1941" 1941-11-16
"10633" "HY1941" 440 "11" "17" "1941" 1941-11-17
"10634" "HY1941" 420 "11" "18" "1941" 1941-11-18
"10635" "HY1941" 400 "11" "19" "1941" 1941-11-19
"10636" "HY1941" 380 "11" "20" "1941" 1941-11-20
"10637" "HY1941" 360 "11" "21" "1941" 1941-11-21
"10638" "HY1941" 350 "11" "22" "1941" 1941-11-22
"10639" "HY1941" 330 "11" "23" "1941" 1941-11-23
"10640" "HY1941" 320 "11" "24" "1941" 1941-11-24
"10641" "HY1941" 310 "11" "25" "1941" 1941-11-25
"10642" "HY1941" 300 "11" "26" "1941" 1941-11-26
"10643" "HY1941" 290 "11" "27" "1941" 1941-11-27
"10644" "HY1941" 280 "11" "28" "1941" 1941-11-28
"10645" "HY1941" 270 "11" "29" "1941" 1941-11-29
"10646" "HY1941" 270 "11" "30" "1941" 1941-11-30
"10647" "HY1941" 270 "12" "01" "1941" 1941-12-01
"10648" "HY1941" 270 "12" "02" "1941" 1941-12-02
"10649" "HY1941" 270 "12" "03" "1941" 1941-12-03
"10650" "HY1941" 270 "12" "04" "1941" 1941-12-04
"10651" "HY1941" 270 "12" "05" "1941" 1941-12-05
"10652" "HY1941" 270 "12" "06" "1941" 1941-12-06
"10653" "HY1941" 270 "12" "07" "1941" 1941-12-07
"10654" "HY1941" 270 "12" "08" "1941" 1941-12-08
"10655" "HY1941" 260 "12" "09" "1941" 1941-12-09
"10656" "HY1941" 252 "12" "10" "1941" 1941-12-10
"10657" "HY1941" 240 "12" "11" "1941" 1941-12-11
"10658" "HY1941" 230 "12" "12" "1941" 1941-12-12
"10659" "HY1941" 220 "12" "13" "1941" 1941-12-13
"10660" "HY1941" 200 "12" "14" "1941" 1941-12-14
"10661" "HY1941" 220 "12" "15" "1941" 1941-12-15
"10662" "HY1941" 230 "12" "16" "1941" 1941-12-16
"10663" "HY1941" 270 "12" "17" "1941" 1941-12-17
"10664" "HY1941" 2400 "12" "18" "1941" 1941-12-18
"10665" "HY1941" 1600 "12" "19" "1941" 1941-12-19
"10666" "HY1941" 4500 "12" "20" "1941" 1941-12-20
"10667" "HY1941" 7500 "12" "21" "1941" 1941-12-21
"10668" "HY1941" 6500 "12" "22" "1941" 1941-12-22
"10669" "HY1941" 6500 "12" "23" "1941" 1941-12-23
"10670" "HY1941" 8500 "12" "24" "1941" 1941-12-24
"10671" "HY1941" 7540 "12" "25" "1941" 1941-12-25
"10672" "HY1941" 7540 "12" "26" "1941" 1941-12-26
"10673" "HY1941" 8800 "12" "27" "1941" 1941-12-27
"10674" "HY1941" 5120 "12" "28" "1941" 1941-12-28
"10675" "HY1941" 3640 "12" "29" "1941" 1941-12-29
"10676" "HY1941" 2940 "12" "30" "1941" 1941-12-30
"10677" "HY1941" 2430 "12" "31" "1941" 1941-12-31
"10678" "HY1941" 2090 "01" "01" "1941" 1941-01-01
"10679" "HY1941" 1770 "01" "02" "1941" 1941-01-02
"10680" "HY1941" 1580 "01" "03" "1941" 1941-01-03
"10681" "HY1941" 1440 "01" "04" "1941" 1941-01-04
"10682" "HY1941" 1410 "01" "05" "1941" 1941-01-05
"10683" "HY1941" 1540 "01" "06" "1941" 1941-01-06
"10684" "HY1941" 1950 "01" "07" "1941" 1941-01-07
"10685" "HY1941" 2690 "01" "08" "1941" 1941-01-08
"10686" "HY1941" 2970 "01" "09" "1941" 1941-01-09
"10687" "HY1941" 2610 "01" "10" "1941" 1941-01-10
"10688" "HY1941" 2390 "01" "11" "1941" 1941-01-11
"10689" "HY1941" 2220 "01" "12" "1941" 1941-01-12
"10690" "HY1941" 4190 "01" "13" "1941" 1941-01-13
"10691" "HY1941" 7380 "01" "14" "1941" 1941-01-14
"10692" "HY1941" 7240 "01" "15" "1941" 1941-01-15
"10693" "HY1941" 4260 "01" "16" "1941" 1941-01-16
"10694" "HY1941" 3540 "01" "17" "1941" 1941-01-17
"10695" "HY1941" 3360 "01" "18" "1941" 1941-01-18
"10696" "HY1941" 5880 "01" "19" "1941" 1941-01-19
"10697" "HY1941" 4900 "01" "20" "1941" 1941-01-20
"10698" "HY1941" 4550 "01" "21" "1941" 1941-01-21
"10699" "HY1941" 5200 "01" "22" "1941" 1941-01-22
"10700" "HY1941" 5750 "01" "23" "1941" 1941-01-23
"10701" "HY1941" 6120 "01" "24" "1941" 1941-01-24
"10702" "HY1941" 7650 "01" "25" "1941" 1941-01-25
"10703" "HY1941" 8010 "01" "26" "1941" 1941-01-26
"10704" "HY1941" 5380 "01" "27" "1941" 1941-01-27
"10705" "HY1941" 4040 "01" "28" "1941" 1941-01-28
"10706" "HY1941" 3290 "01" "29" "1941" 1941-01-29
"10707" "HY1941" 2870 "01" "30" "1941" 1941-01-30
"10708" "HY1941" 2590 "01" "31" "1941" 1941-01-31
"10709" "HY1941" 2520 "02" "01" "1941" 1941-02-01
"10710" "HY1941" 2430 "02" "02" "1941" 1941-02-02
"10711" "HY1941" 2300 "02" "03" "1941" 1941-02-03
"10712" "HY1941" 2270 "02" "04" "1941" 1941-02-04
"10713" "HY1941" 2230 "02" "05" "1941" 1941-02-05
"10714" "HY1941" 4680 "02" "06" "1941" 1941-02-06
"10715" "HY1941" 4520 "02" "07" "1941" 1941-02-07
"10716" "HY1941" 5390 "02" "08" "1941" 1941-02-08
"10717" "HY1941" 7330 "02" "09" "1941" 1941-02-09
"10718" "HY1941" 8070 "02" "10" "1941" 1941-02-10
"10719" "HY1941" 11200 "02" "11" "1941" 1941-02-11
"10720" "HY1941" 9000 "02" "12" "1941" 1941-02-12
"10721" "HY1941" 6370 "02" "13" "1941" 1941-02-13
"10722" "HY1941" 4890 "02" "14" "1941" 1941-02-14
"10723" "HY1941" 3990 "02" "15" "1941" 1941-02-15
"10724" "HY1941" 3520 "02" "16" "1941" 1941-02-16
"10725" "HY1941" 3320 "02" "17" "1941" 1941-02-17
"10726" "HY1941" 3170 "02" "18" "1941" 1941-02-18
"10727" "HY1941" 2970 "02" "19" "1941" 1941-02-19
"10728" "HY1941" 2750 "02" "20" "1941" 1941-02-20
"10729" "HY1941" 2640 "02" "21" "1941" 1941-02-21
"10730" "HY1941" 2760 "02" "22" "1941" 1941-02-22
"10731" "HY1941" 3180 "02" "23" "1941" 1941-02-23
"10732" "HY1941" 4040 "02" "24" "1941" 1941-02-24
"10733" "HY1941" 3680 "02" "25" "1941" 1941-02-25
"10734" "HY1941" 3260 "02" "26" "1941" 1941-02-26
"10735" "HY1941" 4200 "02" "27" "1941" 1941-02-27
"10736" "HY1941" 18700 "02" "28" "1941" 1941-02-28
"10737" "HY1941" 27000 "03" "01" "1941" 1941-03-01
"10738" "HY1941" 14200 "03" "02" "1941" 1941-03-02
"10739" "HY1941" 10200 "03" "03" "1941" 1941-03-03
"10740" "HY1941" 8340 "03" "04" "1941" 1941-03-04
"10741" "HY1941" 6670 "03" "05" "1941" 1941-03-05
"10742" "HY1941" 5400 "03" "06" "1941" 1941-03-06
"10743" "HY1941" 4800 "03" "07" "1941" 1941-03-07
"10744" "HY1941" 4480 "03" "08" "1941" 1941-03-08
"10745" "HY1941" 4300 "03" "09" "1941" 1941-03-09
"10746" "HY1941" 4330 "03" "10" "1941" 1941-03-10
"10747" "HY1941" 4330 "03" "11" "1941" 1941-03-11
"10748" "HY1941" 4400 "03" "12" "1941" 1941-03-12
"10749" "HY1941" 4480 "03" "13" "1941" 1941-03-13
"10750" "HY1941" 4570 "03" "14" "1941" 1941-03-14
"10751" "HY1941" 4220 "03" "15" "1941" 1941-03-15
"10752" "HY1941" 4040 "03" "16" "1941" 1941-03-16
"10753" "HY1941" 4150 "03" "17" "1941" 1941-03-17
"10754" "HY1941" 4090 "03" "18" "1941" 1941-03-18
"10755" "HY1941" 3790 "03" "19" "1941" 1941-03-19
"10756" "HY1941" 3430 "03" "20" "1941" 1941-03-20
"10757" "HY1941" 3170 "03" "21" "1941" 1941-03-21
"10758" "HY1941" 3100 "03" "22" "1941" 1941-03-22
"10759" "HY1941" 3150 "03" "23" "1941" 1941-03-23
"10760" "HY1941" 3110 "03" "24" "1941" 1941-03-24
"10761" "HY1941" 3160 "03" "25" "1941" 1941-03-25
"10762" "HY1941" 3280 "03" "26" "1941" 1941-03-26
"10763" "HY1941" 3410 "03" "27" "1941" 1941-03-27
"10764" "HY1941" 3680 "03" "28" "1941" 1941-03-28
"10765" "HY1941" 5220 "03" "29" "1941" 1941-03-29
"10766" "HY1941" 10100 "03" "30" "1941" 1941-03-30
"10767" "HY1941" 17000 "03" "31" "1941" 1941-03-31
"10768" "HY1941" 12000 "04" "01" "1941" 1941-04-01
"10769" "HY1941" 10100 "04" "02" "1941" 1941-04-02
"10770" "HY1941" 8590 "04" "03" "1941" 1941-04-03
"10771" "HY1941" 13300 "04" "04" "1941" 1941-04-04
"10772" "HY1941" 9830 "04" "05" "1941" 1941-04-05
"10773" "HY1941" 7020 "04" "06" "1941" 1941-04-06
"10774" "HY1941" 6450 "04" "07" "1941" 1941-04-07
"10775" "HY1941" 5770 "04" "08" "1941" 1941-04-08
"10776" "HY1941" 5840 "04" "09" "1941" 1941-04-09
"10777" "HY1941" 5340 "04" "10" "1941" 1941-04-10
"10778" "HY1941" 4700 "04" "11" "1941" 1941-04-11
"10779" "HY1941" 4260 "04" "12" "1941" 1941-04-12
"10780" "HY1941" 4200 "04" "13" "1941" 1941-04-13
"10781" "HY1941" 4200 "04" "14" "1941" 1941-04-14
"10782" "HY1941" 4300 "04" "15" "1941" 1941-04-15
"10783" "HY1941" 4000 "04" "16" "1941" 1941-04-16
"10784" "HY1941" 3800 "04" "17" "1941" 1941-04-17
"10785" "HY1941" 3600 "04" "18" "1941" 1941-04-18
"10786" "HY1941" 3500 "04" "19" "1941" 1941-04-19
"10787" "HY1941" 3490 "04" "20" "1941" 1941-04-20
"10788" "HY1941" 3630 "04" "21" "1941" 1941-04-21
"10789" "HY1941" 4000 "04" "22" "1941" 1941-04-22
"10790" "HY1941" 4440 "04" "23" "1941" 1941-04-23
"10791" "HY1941" 5210 "04" "24" "1941" 1941-04-24
"10792" "HY1941" 5900 "04" "25" "1941" 1941-04-25
"10793" "HY1941" 6560 "04" "26" "1941" 1941-04-26
"10794" "HY1941" 6900 "04" "27" "1941" 1941-04-27
"10795" "HY1941" 6880 "04" "28" "1941" 1941-04-28
"10796" "HY1941" 8030 "04" "29" "1941" 1941-04-29
"10797" "HY1941" 9300 "04" "30" "1941" 1941-04-30
"10798" "HY1941" 8390 "05" "01" "1941" 1941-05-01
"10799" "HY1941" 8310 "05" "02" "1941" 1941-05-02
"10800" "HY1941" 8810 "05" "03" "1941" 1941-05-03
"10801" "HY1941" 7610 "05" "04" "1941" 1941-05-04
"10802" "HY1941" 7530 "05" "05" "1941" 1941-05-05
"10803" "HY1941" 8050 "05" "06" "1941" 1941-05-06
"10804" "HY1941" 7140 "05" "07" "1941" 1941-05-07
"10805" "HY1941" 8590 "05" "08" "1941" 1941-05-08
"10806" "HY1941" 8720 "05" "09" "1941" 1941-05-09
"10807" "HY1941" 8440 "05" "10" "1941" 1941-05-10
"10808" "HY1941" 11100 "05" "11" "1941" 1941-05-11
"10809" "HY1941" 12800 "05" "12" "1941" 1941-05-12
"10810" "HY1941" 10100 "05" "13" "1941" 1941-05-13
"10811" "HY1941" 8460 "05" "14" "1941" 1941-05-14
"10812" "HY1941" 7820 "05" "15" "1941" 1941-05-15
"10813" "HY1941" 8110 "05" "16" "1941" 1941-05-16
"10814" "HY1941" 8830 "05" "17" "1941" 1941-05-17
"10815" "HY1941" 7300 "05" "18" "1941" 1941-05-18
"10816" "HY1941" 6090 "05" "19" "1941" 1941-05-19
"10817" "HY1941" 6200 "05" "20" "1941" 1941-05-20
"10818" "HY1941" 7920 "05" "21" "1941" 1941-05-21
"10819" "HY1941" 10200 "05" "22" "1941" 1941-05-22
"10820" "HY1941" 11700 "05" "23" "1941" 1941-05-23
"10821" "HY1941" 12300 "05" "24" "1941" 1941-05-24
"10822" "HY1941" 11700 "05" "25" "1941" 1941-05-25
"10823" "HY1941" 10300 "05" "26" "1941" 1941-05-26
"10824" "HY1941" 8970 "05" "27" "1941" 1941-05-27
"10825" "HY1941" 7440 "05" "28" "1941" 1941-05-28
"10826" "HY1941" 6520 "05" "29" "1941" 1941-05-29
"10827" "HY1941" 6880 "05" "30" "1941" 1941-05-30
"10828" "HY1941" 6720 "05" "31" "1941" 1941-05-31
"10829" "HY1941" 6110 "06" "01" "1941" 1941-06-01
"10830" "HY1941" 6120 "06" "02" "1941" 1941-06-02
"10831" "HY1941" 6200 "06" "03" "1941" 1941-06-03
"10832" "HY1941" 6620 "06" "04" "1941" 1941-06-04
"10833" "HY1941" 7020 "06" "05" "1941" 1941-06-05
"10834" "HY1941" 6660 "06" "06" "1941" 1941-06-06
"10835" "HY1941" 6580 "06" "07" "1941" 1941-06-07
"10836" "HY1941" 5710 "06" "08" "1941" 1941-06-08
"10837" "HY1941" 5700 "06" "09" "1941" 1941-06-09
"10838" "HY1941" 6200 "06" "10" "1941" 1941-06-10
"10839" "HY1941" 7630 "06" "11" "1941" 1941-06-11
"10840" "HY1941" 8440 "06" "12" "1941" 1941-06-12
"10841" "HY1941" 7970 "06" "13" "1941" 1941-06-13
"10842" "HY1941" 6980 "06" "14" "1941" 1941-06-14
"10843" "HY1941" 6200 "06" "15" "1941" 1941-06-15
"10844" "HY1941" 5990 "06" "16" "1941" 1941-06-16
"10845" "HY1941" 5340 "06" "17" "1941" 1941-06-17
"10846" "HY1941" 6140 "06" "18" "1941" 1941-06-18
"10847" "HY1941" 5660 "06" "19" "1941" 1941-06-19
"10848" "HY1941" 4700 "06" "20" "1941" 1941-06-20
"10849" "HY1941" 4520 "06" "21" "1941" 1941-06-21
"10850" "HY1941" 4610 "06" "22" "1941" 1941-06-22
"10851" "HY1941" 5140 "06" "23" "1941" 1941-06-23
"10852" "HY1941" 4950 "06" "24" "1941" 1941-06-24
"10853" "HY1941" 4340 "06" "25" "1941" 1941-06-25
"10854" "HY1941" 4020 "06" "26" "1941" 1941-06-26
"10855" "HY1941" 3940 "06" "27" "1941" 1941-06-27
"10856" "HY1941" 4100 "06" "28" "1941" 1941-06-28
"10857" "HY1941" 4100 "06" "29" "1941" 1941-06-29
"10858" "HY1941" 4140 "06" "30" "1941" 1941-06-30
"10859" "HY1941" 4230 "07" "01" "1941" 1941-07-01
"10860" "HY1941" 4440 "07" "02" "1941" 1941-07-02
"10861" "HY1941" 4410 "07" "03" "1941" 1941-07-03
"10862" "HY1941" 4060 "07" "04" "1941" 1941-07-04
"10863" "HY1941" 4090 "07" "05" "1941" 1941-07-05
"10864" "HY1941" 4150 "07" "06" "1941" 1941-07-06
"10865" "HY1941" 4120 "07" "07" "1941" 1941-07-07
"10866" "HY1941" 3860 "07" "08" "1941" 1941-07-08
"10867" "HY1941" 3770 "07" "09" "1941" 1941-07-09
"10868" "HY1941" 3500 "07" "10" "1941" 1941-07-10
"10869" "HY1941" 3120 "07" "11" "1941" 1941-07-11
"10870" "HY1941" 2900 "07" "12" "1941" 1941-07-12
"10871" "HY1941" 2750 "07" "13" "1941" 1941-07-13
"10872" "HY1941" 2690 "07" "14" "1941" 1941-07-14
"10873" "HY1941" 2560 "07" "15" "1941" 1941-07-15
"10874" "HY1941" 2420 "07" "16" "1941" 1941-07-16
"10875" "HY1941" 2430 "07" "17" "1941" 1941-07-17
"10876" "HY1941" 2120 "07" "18" "1941" 1941-07-18
"10877" "HY1941" 1920 "07" "19" "1941" 1941-07-19
"10878" "HY1941" 1820 "07" "20" "1941" 1941-07-20
"10879" "HY1941" 1820 "07" "21" "1941" 1941-07-21
"10880" "HY1941" 1790 "07" "22" "1941" 1941-07-22
"10881" "HY1941" 1690 "07" "23" "1941" 1941-07-23
"10882" "HY1941" 1480 "07" "24" "1941" 1941-07-24
"10883" "HY1941" 1330 "07" "25" "1941" 1941-07-25
"10884" "HY1941" 1220 "07" "26" "1941" 1941-07-26
"10885" "HY1941" 1120 "07" "27" "1941" 1941-07-27
"10886" "HY1941" 1100 "07" "28" "1941" 1941-07-28
"10887" "HY1941" 1040 "07" "29" "1941" 1941-07-29
"10888" "HY1941" 1020 "07" "30" "1941" 1941-07-30
"10889" "HY1941" 988 "07" "31" "1941" 1941-07-31
"10890" "HY1941" 948 "08" "01" "1941" 1941-08-01
"10891" "HY1941" 894 "08" "02" "1941" 1941-08-02
"10892" "HY1941" 864 "08" "03" "1941" 1941-08-03
"10893" "HY1941" 829 "08" "04" "1941" 1941-08-04
"10894" "HY1941" 796 "08" "05" "1941" 1941-08-05
"10895" "HY1941" 768 "08" "06" "1941" 1941-08-06
"10896" "HY1941" 741 "08" "07" "1941" 1941-08-07
"10897" "HY1941" 741 "08" "08" "1941" 1941-08-08
"10898" "HY1941" 746 "08" "09" "1941" 1941-08-09
"10899" "HY1941" 720 "08" "10" "1941" 1941-08-10
"10900" "HY1941" 685 "08" "11" "1941" 1941-08-11
"10901" "HY1941" 657 "08" "12" "1941" 1941-08-12
"10902" "HY1941" 634 "08" "13" "1941" 1941-08-13
"10903" "HY1941" 602 "08" "14" "1941" 1941-08-14
"10904" "HY1941" 584 "08" "15" "1941" 1941-08-15
"10905" "HY1941" 575 "08" "16" "1941" 1941-08-16
"10906" "HY1941" 584 "08" "17" "1941" 1941-08-17
"10907" "HY1941" 671 "08" "18" "1941" 1941-08-18
"10908" "HY1941" 629 "08" "19" "1941" 1941-08-19
"10909" "HY1941" 593 "08" "20" "1941" 1941-08-20
"10910" "HY1941" 557 "08" "21" "1941" 1941-08-21
"10911" "HY1941" 536 "08" "22" "1941" 1941-08-22
"10912" "HY1941" 515 "08" "23" "1941" 1941-08-23
"10913" "HY1941" 494 "08" "24" "1941" 1941-08-24
"10914" "HY1941" 473 "08" "25" "1941" 1941-08-25
"10915" "HY1941" 456 "08" "26" "1941" 1941-08-26
"10916" "HY1941" 436 "08" "27" "1941" 1941-08-27
"10917" "HY1941" 424 "08" "28" "1941" 1941-08-28
"10918" "HY1941" 420 "08" "29" "1941" 1941-08-29
"10919" "HY1941" 444 "08" "30" "1941" 1941-08-30
"10920" "HY1941" 440 "08" "31" "1941" 1941-08-31
"10921" "HY1941" 440 "09" "01" "1941" 1941-09-01
"10922" "HY1941" 695 "09" "02" "1941" 1941-09-02
"10923" "HY1941" 593 "09" "03" "1941" 1941-09-03
"10924" "HY1941" 506 "09" "04" "1941" 1941-09-04
"10925" "HY1941" 468 "09" "05" "1941" 1941-09-05
"10926" "HY1941" 436 "09" "06" "1941" 1941-09-06
"10927" "HY1941" 408 "09" "07" "1941" 1941-09-07
"10928" "HY1941" 388 "09" "08" "1941" 1941-09-08
"10929" "HY1941" 372 "09" "09" "1941" 1941-09-09
"10930" "HY1941" 340 "09" "10" "1941" 1941-09-10
"10931" "HY1941" 328 "09" "11" "1941" 1941-09-11
"10932" "HY1941" 328 "09" "12" "1941" 1941-09-12
"10933" "HY1941" 336 "09" "13" "1941" 1941-09-13
"10934" "HY1941" 332 "09" "14" "1941" 1941-09-14
"10935" "HY1941" 328 "09" "15" "1941" 1941-09-15
"10936" "HY1941" 316 "09" "16" "1941" 1941-09-16
"10937" "HY1941" 312 "09" "17" "1941" 1941-09-17
"10938" "HY1941" 304 "09" "18" "1941" 1941-09-18
"10939" "HY1941" 308 "09" "19" "1941" 1941-09-19
"10940" "HY1941" 316 "09" "20" "1941" 1941-09-20
"10941" "HY1941" 308 "09" "21" "1941" 1941-09-21
"10942" "HY1941" 292 "09" "22" "1941" 1941-09-22
"10943" "HY1941" 277 "09" "23" "1941" 1941-09-23
"10944" "HY1941" 270 "09" "24" "1941" 1941-09-24
"10945" "HY1941" 270 "09" "25" "1941" 1941-09-25
"10946" "HY1941" 258 "09" "26" "1941" 1941-09-26
"10947" "HY1941" 248 "09" "27" "1941" 1941-09-27
"10948" "HY1941" 240 "09" "28" "1941" 1941-09-28
"10949" "HY1941" 240 "09" "29" "1941" 1941-09-29
"10950" "HY1941" 233 "09" "30" "1941" 1941-09-30
"10951" "HY1942" 233 "10" "01" "1942" 1942-10-01
"10952" "HY1942" 222 "10" "02" "1942" 1942-10-02
"10953" "HY1942" 215 "10" "03" "1942" 1942-10-03
"10954" "HY1942" 219 "10" "04" "1942" 1942-10-04
"10955" "HY1942" 212 "10" "05" "1942" 1942-10-05
"10956" "HY1942" 222 "10" "06" "1942" 1942-10-06
"10957" "HY1942" 222 "10" "07" "1942" 1942-10-07
"10958" "HY1942" 230 "10" "08" "1942" 1942-10-08
"10959" "HY1942" 230 "10" "09" "1942" 1942-10-09
"10960" "HY1942" 230 "10" "10" "1942" 1942-10-10
"10961" "HY1942" 226 "10" "11" "1942" 1942-10-11
"10962" "HY1942" 244 "10" "12" "1942" 1942-10-12
"10963" "HY1942" 262 "10" "13" "1942" 1942-10-13
"10964" "HY1942" 266 "10" "14" "1942" 1942-10-14
"10965" "HY1942" 251 "10" "15" "1942" 1942-10-15
"10966" "HY1942" 240 "10" "16" "1942" 1942-10-16
"10967" "HY1942" 226 "10" "17" "1942" 1942-10-17
"10968" "HY1942" 222 "10" "18" "1942" 1942-10-18
"10969" "HY1942" 230 "10" "19" "1942" 1942-10-19
"10970" "HY1942" 248 "10" "20" "1942" 1942-10-20
"10971" "HY1942" 251 "10" "21" "1942" 1942-10-21
"10972" "HY1942" 251 "10" "22" "1942" 1942-10-22
"10973" "HY1942" 244 "10" "23" "1942" 1942-10-23
"10974" "HY1942" 233 "10" "24" "1942" 1942-10-24
"10975" "HY1942" 230 "10" "25" "1942" 1942-10-25
"10976" "HY1942" 255 "10" "26" "1942" 1942-10-26
"10977" "HY1942" 494 "10" "27" "1942" 1942-10-27
"10978" "HY1942" 481 "10" "28" "1942" 1942-10-28
"10979" "HY1942" 416 "10" "29" "1942" 1942-10-29
"10980" "HY1942" 372 "10" "30" "1942" 1942-10-30
"10981" "HY1942" 340 "10" "31" "1942" 1942-10-31
"10982" "HY1942" 348 "11" "01" "1942" 1942-11-01
"10983" "HY1942" 456 "11" "02" "1942" 1942-11-02
"10984" "HY1942" 477 "11" "03" "1942" 1942-11-03
"10985" "HY1942" 566 "11" "04" "1942" 1942-11-04
"10986" "HY1942" 498 "11" "05" "1942" 1942-11-05
"10987" "HY1942" 440 "11" "06" "1942" 1942-11-06
"10988" "HY1942" 404 "11" "07" "1942" 1942-11-07
"10989" "HY1942" 376 "11" "08" "1942" 1942-11-08
"10990" "HY1942" 360 "11" "09" "1942" 1942-11-09
"10991" "HY1942" 344 "11" "10" "1942" 1942-11-10
"10992" "HY1942" 332 "11" "11" "1942" 1942-11-11
"10993" "HY1942" 304 "11" "12" "1942" 1942-11-12
"10994" "HY1942" 320 "11" "13" "1942" 1942-11-13
"10995" "HY1942" 1270 "11" "14" "1942" 1942-11-14
"10996" "HY1942" 1240 "11" "15" "1942" 1942-11-15
"10997" "HY1942" 1120 "11" "16" "1942" 1942-11-16
"10998" "HY1942" 840 "11" "17" "1942" 1942-11-17
"10999" "HY1942" 685 "11" "18" "1942" 1942-11-18
"11000" "HY1942" 584 "11" "19" "1942" 1942-11-19
"11001" "HY1942" 527 "11" "20" "1942" 1942-11-20
"11002" "HY1942" 485 "11" "21" "1942" 1942-11-21
"11003" "HY1942" 460 "11" "22" "1942" 1942-11-22
"11004" "HY1942" 436 "11" "23" "1942" 1942-11-23
"11005" "HY1942" 408 "11" "24" "1942" 1942-11-24
"11006" "HY1942" 392 "11" "25" "1942" 1942-11-25
"11007" "HY1942" 380 "11" "26" "1942" 1942-11-26
"11008" "HY1942" 368 "11" "27" "1942" 1942-11-27
"11009" "HY1942" 368 "11" "28" "1942" 1942-11-28
"11010" "HY1942" 670 "11" "29" "1942" 1942-11-29
"11011" "HY1942" 2480 "11" "30" "1942" 1942-11-30
"11012" "HY1942" 1590 "12" "01" "1942" 1942-12-01
"11013" "HY1942" 13200 "12" "02" "1942" 1942-12-02
"11014" "HY1942" 12400 "12" "03" "1942" 1942-12-03
"11015" "HY1942" 4120 "12" "04" "1942" 1942-12-04
"11016" "HY1942" 2720 "12" "05" "1942" 1942-12-05
"11017" "HY1942" 2080 "12" "06" "1942" 1942-12-06
"11018" "HY1942" 1670 "12" "07" "1942" 1942-12-07
"11019" "HY1942" 1410 "12" "08" "1942" 1942-12-08
"11020" "HY1942" 1230 "12" "09" "1942" 1942-12-09
"11021" "HY1942" 1100 "12" "10" "1942" 1942-12-10
"11022" "HY1942" 995 "12" "11" "1942" 1942-12-11
"11023" "HY1942" 924 "12" "12" "1942" 1942-12-12
"11024" "HY1942" 1020 "12" "13" "1942" 1942-12-13
"11025" "HY1942" 2320 "12" "14" "1942" 1942-12-14
"11026" "HY1942" 7120 "12" "15" "1942" 1942-12-15
"11027" "HY1942" 19700 "12" "16" "1942" 1942-12-16
"11028" "HY1942" 9240 "12" "17" "1942" 1942-12-17
"11029" "HY1942" 7380 "12" "18" "1942" 1942-12-18
"11030" "HY1942" 8030 "12" "19" "1942" 1942-12-19
"11031" "HY1942" 9260 "12" "20" "1942" 1942-12-20
"11032" "HY1942" 5990 "12" "21" "1942" 1942-12-21
"11033" "HY1942" 4390 "12" "22" "1942" 1942-12-22
"11034" "HY1942" 3680 "12" "23" "1942" 1942-12-23
"11035" "HY1942" 3080 "12" "24" "1942" 1942-12-24
"11036" "HY1942" 2650 "12" "25" "1942" 1942-12-25
"11037" "HY1942" 2310 "12" "26" "1942" 1942-12-26
"11038" "HY1942" 2120 "12" "27" "1942" 1942-12-27
"11039" "HY1942" 1980 "12" "28" "1942" 1942-12-28
"11040" "HY1942" 1930 "12" "29" "1942" 1942-12-29
"11041" "HY1942" 1780 "12" "30" "1942" 1942-12-30
"11042" "HY1942" 1660 "12" "31" "1942" 1942-12-31
